ADE,FDE,RMSE,split_path,trajectory_overlay_plots,mean_step_error_plot,trajectory_prediction_file,status,model,loss,best_val_ADE,accuracy,macro_precision,macro_recall,macro_f1,confusion_matrix,best_val_macro_f1,roc_auc_macro,pr_auc_macro
17.986391067504883,27.877450942993164,56.98990249633789,/home/basudeo/Documents/Thesis/04_model_evaluation/splits/husky_control_split_reduced_seed42_past10_future5.json,"['/home/basudeo/Documents/Thesis/04_model_evaluation/results/cv_baseline/plots/20260421_195142_trajectory_overlay_00.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cv_baseline/plots/20260421_195142_trajectory_overlay_01.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cv_baseline/plots/20260421_195142_trajectory_overlay_02.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cv_baseline/plots/20260421_195142_trajectory_overlay_03.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cv_baseline/plots/20260421_195142_trajectory_overlay_04.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cv_baseline/plots/20260421_195142_trajectory_overlay_05.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cv_baseline/plots/20260421_195142_trajectory_overlay_06.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cv_baseline/plots/20260421_195142_trajectory_overlay_07.png']",/home/basudeo/Documents/Thesis/04_model_evaluation/results/cv_baseline/plots/mean_step_error_20260421_195142.png,/home/basudeo/Documents/Thesis/04_model_evaluation/results/cv_baseline/latest_trajectory_predictions.npz,saved,cv_baseline,,,,,,,,,,
16.90874481201172,26.110857009887695,56.97283935546875,/home/basudeo/Documents/Thesis/04_model_evaluation/splits/husky_control_split_reduced_seed42_past10_future5.json,"['/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_lstm/plots/20260421_195524_trajectory_overlay_00.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_lstm/plots/20260421_195524_trajectory_overlay_01.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_lstm/plots/20260421_195524_trajectory_overlay_02.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_lstm/plots/20260421_195524_trajectory_overlay_03.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_lstm/plots/20260421_195524_trajectory_overlay_04.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_lstm/plots/20260421_195524_trajectory_overlay_05.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_lstm/plots/20260421_195524_trajectory_overlay_06.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_lstm/plots/20260421_195524_trajectory_overlay_07.png']",/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_lstm/plots/mean_step_error_20260421_195524.png,/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_lstm/latest_trajectory_predictions.npz,saved,cnn_lstm,1622.9522886875375,16.97377586364746,,,,,,,,
,,,/home/basudeo/Documents/Thesis/Thesis_Repo/splits/classification_split_reduced_seed42_past10.json,,,,saved,gnn_lstm,1.2420150637626648,,0.6927083333333334,0.2997310381925767,0.39827586206896554,0.3414035087719299,"[[115, 0, 1, 0, 0], [6, 0, 0, 0, 0], [7, 0, 0, 0, 1], [41, 0, 0, 0, 3], [0, 0, 0, 0, 18]]",0.36203277009728624,0.7734101898727711,0.5112480336984117
17.454792022705078,23.088605880737305,45.0433464050293,/home/basudeo/Documents/Thesis/04_model_evaluation/splits/husky_control_split_reduced_seed42_past10_future5.json,"['/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm/plots/20260421_195743_trajectory_overlay_00.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm/plots/20260421_195743_trajectory_overlay_01.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm/plots/20260421_195743_trajectory_overlay_02.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm/plots/20260421_195743_trajectory_overlay_03.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm/plots/20260421_195743_trajectory_overlay_04.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm/plots/20260421_195743_trajectory_overlay_05.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm/plots/20260421_195743_trajectory_overlay_06.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm/plots/20260421_195743_trajectory_overlay_07.png']",/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm/plots/mean_step_error_20260421_195743.png,/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm/latest_trajectory_predictions.npz,saved,cnn_gnn_lstm,1014.4516197368117,17.90072250366211,,,,,,,,
16.826501846313477,21.815641403198242,47.96678161621094,/home/basudeo/Documents/Thesis/04_model_evaluation/splits/husky_control_split_reduced_seed42_past10_future5.json,"['/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_transformer/plots/20260421_200036_trajectory_overlay_00.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_transformer/plots/20260421_200036_trajectory_overlay_01.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_transformer/plots/20260421_200036_trajectory_overlay_02.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_transformer/plots/20260421_200036_trajectory_overlay_03.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_transformer/plots/20260421_200036_trajectory_overlay_04.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_transformer/plots/20260421_200036_trajectory_overlay_05.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_transformer/plots/20260421_200036_trajectory_overlay_06.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_transformer/plots/20260421_200036_trajectory_overlay_07.png']",/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_transformer/plots/mean_step_error_20260421_200036.png,/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_transformer/latest_trajectory_predictions.npz,saved,cnn_gnn_transformer,1150.4060449705948,17.4322566986084,,,,,,,,
16.100688934326172,21.83478355407715,48.52447509765625,/home/basudeo/Documents/Thesis/04_model_evaluation/splits/husky_control_split_reduced_seed42_past10_future5.json,"['/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm_transformer/plots/20260421_200324_trajectory_overlay_00.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm_transformer/plots/20260421_200324_trajectory_overlay_01.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm_transformer/plots/20260421_200324_trajectory_overlay_02.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm_transformer/plots/20260421_200324_trajectory_overlay_03.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm_transformer/plots/20260421_200324_trajectory_overlay_04.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm_transformer/plots/20260421_200324_trajectory_overlay_05.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm_transformer/plots/20260421_200324_trajectory_overlay_06.png', '/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm_transformer/plots/20260421_200324_trajectory_overlay_07.png']",/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm_transformer/plots/mean_step_error_20260421_200324.png,/home/basudeo/Documents/Thesis/04_model_evaluation/results/cnn_gnn_lstm_transformer/latest_trajectory_predictions.npz,saved,cnn_gnn_lstm_transformer,1177.312228567232,15.85639762878418,,,,,,,,
